Time (days),ComCat Data
0.0,0.0
4.1569638E-4,0.0
8.3139277E-4,0.0
0.0012470891,0.0
0.0016627855,0.0
0.002078482,0.0
0.0024941782,0.0
0.0029098748,1.0
0.003325571,1.0
0.0037412676,2.0
0.004156964,2.0
0.00457266,3.0
0.0049883565,3.0
0.0054040533,3.0
0.0058197496,3.0
0.006235446,3.0
0.006651142,3.0
0.007066839,3.0
0.007482535,3.0
0.007898231,3.0
0.008313928,3.0
0.008729625,3.0
0.00914532,3.0
0.009561017,3.0
0.009976713,3.0
0.01039241,3.0
0.0108081065,3.0
0.011223802,5.0
0.011639499,6.0
0.012055195,7.0
0.012470892,7.0
0.012886588,8.0
0.013302284,8.0
0.013717981,8.0
0.014133678,8.0
0.014549374,8.0
0.01496507,8.0
0.015380766,8.0
0.015796462,8.0
0.01621216,8.0
0.016627856,8.0
0.017043551,9.0
0.01745925,9.0
0.017874945,11.0
0.01829064,11.0
0.018706338,11.0
0.019122034,11.0
0.01953773,12.0
0.019953426,12.0
0.020369124,12.0
0.02078482,13.0
0.021200515,13.0
0.021616213,14.0
0.022031909,15.0
0.022447605,15.0
0.022863302,15.0
0.023278998,16.0
0.023694694,16.0
0.02411039,16.0
0.024526088,16.0
0.024941783,16.0
0.02535748,16.0
0.025773177,16.0
0.026188873,16.0
0.026604569,17.0
0.027020266,18.0
0.027435962,18.0
0.027851658,19.0
0.028267356,19.0
0.028683051,19.0
0.029098747,19.0
0.029514443,19.0
0.02993014,19.0
0.030345837,19.0
0.030761532,19.0
0.03117723,20.0
0.031592924,20.0
0.03200862,21.0
0.03242432,21.0
0.032840014,22.0
0.03325571,23.0
0.03367141,23.0
0.034087103,23.0
0.0345028,23.0
0.0349185,24.0
0.035334192,24.0
0.03574989,24.0
0.036165588,24.0
0.03658128,24.0
0.03699698,24.0
0.037412677,24.0
0.03782837,24.0
0.03824407,24.0
0.038659766,24.0
0.03907546,25.0
0.039491158,25.0
0.039906852,26.0
0.04032255,27.0
0.040738247,27.0
0.04115394,27.0
0.04156964,29.0
0.041985337,29.0
0.04240103,29.0
0.04281673,29.0
0.043232426,29.0
0.04364812,29.0
0.044063818,29.0
0.044479515,29.0
0.04489521,29.0
0.045310907,29.0
0.045726605,29.0
0.0461423,29.0
0.046557996,29.0
0.046973694,29.0
0.047389388,29.0
0.047805086,29.0
0.04822078,29.0
0.048636477,29.0
0.049052175,29.0
0.04946787,29.0
0.049883567,30.0
0.050299264,30.0
0.05071496,30.0
0.051130656,30.0
0.051546354,30.0
0.051962048,30.0
0.052377746,31.0
0.052793443,31.0
0.053209137,31.0
0.053624835,31.0
0.054040533,31.0
0.054456227,31.0
0.054871924,31.0
0.055287622,31.0
0.055703316,32.0
0.056119014,32.0
0.05653471,32.0
0.056950405,33.0
0.057366103,33.0
0.057781797,33.0
0.058197495,33.0
0.058613192,33.0
0.059028886,33.0
0.059444584,34.0
0.05986028,35.0
0.060275976,35.0
0.060691673,35.0
0.06110737,35.0
0.061523065,35.0
0.061938763,35.0
0.06235446,35.0
0.06277016,35.0
0.06318585,35.0
0.063601546,35.0
0.06401724,35.0
0.06443294,35.0
0.06484864,35.0
0.06526434,35.0
0.06568003,35.0
0.066095725,35.0
0.06651142,35.0
0.06692712,35.0
0.06734282,35.0
0.067758515,35.0
0.068174206,35.0
0.0685899,35.0
0.0690056,35.0
0.0694213,36.0
0.069837,36.0
0.07025269,37.0
0.070668384,37.0
0.07108408,37.0
0.07149978,37.0
0.07191548,37.0
0.072331175,37.0
0.072746865,37.0
0.07316256,37.0
0.07357826,37.0
0.07399396,37.0
0.074409656,37.0
0.074825354,37.0
0.075241044,37.0
0.07565674,37.0
0.07607244,37.0
0.07648814,37.0
0.076903835,37.0
0.07731953,37.0
0.07773522,37.0
0.07815092,37.0
0.07856662,37.0
0.078982316,37.0
0.07939801,37.0
0.079813704,37.0
0.0802294,37.0
0.0806451,37.0
0.0810608,37.0
0.081476495,37.0
0.08189219,37.0
0.08230788,37.0
0.08272358,37.0
0.08313928,37.0
0.083554976,37.0
0.08397067,37.0
0.08438637,37.0
0.08480206,37.0
0.08521776,37.0
0.08563346,37.0
0.086049154,37.0
0.08646485,37.0
0.08688055,37.0
0.08729624,37.0
0.08771194,37.0
0.088127635,37.0
0.08854333,37.0
0.08895903,37.0
0.08937472,37.0
0.08979042,37.0
0.09020612,37.0
0.090621814,37.0
0.09103751,37.0
0.09145321,37.0
0.0918689,37.0
0.0922846,37.0
0.092700295,37.0
0.09311599,37.0
0.09353169,37.0
0.09394739,37.0
0.09436308,37.0
0.094778776,37.0
0.095194474,38.0
0.09561017,38.0
0.09602587,38.0
0.09644156,38.0
0.09685726,38.0
0.097272955,38.0
0.09768865,38.0
0.09810435,38.0
0.09852005,38.0
0.09893574,38.0
0.099351436,38.0
0.09976713,39.0
0.10018283,39.0
0.10059853,39.0
0.10101423,39.0
0.10142992,39.0
0.101845615,40.0
0.10226131,40.0
0.10267701,40.0
0.10309271,40.0
0.103508405,40.0
0.103924096,40.0
0.10433979,40.0
0.10475549,40.0
0.10517119,40.0
0.10558689,40.0
0.10600258,40.0
0.106418274,40.0
0.10683397,40.0
0.10724967,40.0
0.10766537,40.0
0.108081065,40.0
0.108496755,40.0
0.10891245,40.0
0.10932815,41.0
0.10974385,41.0
0.110159546,41.0
0.110575244,41.0
0.110990934,41.0
0.11140663,41.0
0.11182233,41.0
0.11223803,41.0
0.112653725,41.0
0.11306942,41.0
0.11348511,41.0
0.11390081,41.0
0.11431651,41.0
0.114732206,41.0
0.1151479,41.0
0.115563594,41.0
0.11597929,41.0
0.11639499,41.0
0.11681069,41.0
0.117226385,41.0
0.11764208,41.0
0.11805777,41.0
0.11847347,41.0
0.11888917,41.0
0.119304866,41.0
0.11972056,41.0
0.12013626,41.0
0.12055195,41.0
0.12096765,41.0
0.12138335,41.0
0.121799044,41.0
0.12221474,41.0
0.12263043,41.0
0.12304613,41.0
0.12346183,41.0
0.123877525,41.0
0.12429322,41.0
0.12470892,41.0
0.12512462,41.0
0.12554032,41.0
0.12595601,41.0
0.1263717,41.0
0.1267874,41.0
0.12720309,41.0
0.12761879,41.0
0.12803449,41.0
0.12845019,41.0
0.12886588,41.0
0.12928158,41.0
0.12969728,41.0
0.13011298,41.0
0.13052867,41.0
0.13094436,41.0
0.13136005,41.0
0.13177575,41.0
0.13219145,41.0
0.13260715,41.0
0.13302284,41.0
0.13343854,41.0
0.13385424,41.0
0.13426994,41.0
0.13468564,41.0
0.13510133,41.0
0.13551703,41.0
0.13593271,41.0
0.13634841,41.0
0.13676411,41.0
0.1371798,41.0
0.1375955,41.0
0.1380112,41.0
0.1384269,41.0
0.1388426,41.0
0.1392583,41.0
0.139674,41.0
0.14008969,41.0
0.14050537,41.0
0.14092107,41.0
0.14133677,41.0
0.14175247,41.0
0.14216816,41.0
0.14258386,41.0
0.14299956,41.0
0.14341526,41.0
0.14383096,41.0
0.14424665,41.0
0.14466235,41.0
0.14507805,41.0
0.14549373,41.0
0.14590943,41.0
0.14632513,41.0
0.14674082,41.0
0.14715652,41.0
0.14757222,42.0
0.14798792,42.0
0.14840361,42.0
0.14881931,42.0
0.14923501,42.0
0.14965071,42.0
0.15006639,42.0
0.15048209,42.0
0.15089779,42.0
0.15131348,42.0
0.15172918,42.0
0.15214488,42.0
0.15256058,42.0
0.15297627,42.0
0.15339197,42.0
0.15380767,42.0
0.15422337,42.0
0.15463907,42.0
0.15505475,42.0
0.15547045,42.0
0.15588614,42.0
0.15630184,42.0
0.15671754,42.0
0.15713324,42.0
0.15754893,42.0
0.15796463,42.0
0.15838033,42.0
0.15879603,42.0
0.15921172,42.0
0.15962741,42.0
0.1600431,42.0
0.1604588,42.0
0.1608745,42.0
0.1612902,42.0
0.1617059,42.0
0.1621216,42.0
0.16253729,42.0
0.16295299,42.0
0.16336869,42.0
0.16378438,42.0
0.16420008,42.0
0.16461577,42.0
0.16503146,42.0
0.16544716,42.0
0.16586286,42.0
0.16627856,42.0
0.16669425,42.0
0.16710995,42.0
0.16752565,42.0
0.16794135,42.0
0.16835704,42.0
0.16877274,42.0
0.16918842,42.0
0.16960412,42.0
0.17001982,42.0
0.17043552,42.0
0.17085122,42.0
0.17126691,42.0
0.17168261,42.0
0.17209831,42.0
0.172514,42.0
0.1729297,42.0
0.1733454,42.0
0.1737611,42.0
0.17417678,42.0
0.17459248,42.0
0.17500818,42.0
0.17542388,42.0
0.17583957,42.0
0.17625527,42.0
0.17667097,42.0
0.17708667,42.0
0.17750236,42.0
0.17791806,42.0
0.17833376,42.0
0.17874944,42.0
0.17916514,42.0
0.17958084,42.0
0.17999654,42.0
0.18041223,42.0
0.18082793,42.0
0.18124363,42.0
0.18165933,42.0
0.18207502,42.0
0.18249072,42.0
0.18290642,42.0
0.1833221,42.0
0.1837378,42.0
0.1841535,42.0
0.1845692,42.0
0.1849849,42.0
0.18540059,42.0
0.18581629,42.0
0.18623199,42.0
0.18664768,42.0
0.18706338,42.0
0.18747908,42.0
0.18789478,42.0
0.18831046,42.0
0.18872616,42.0
0.18914185,42.0
0.18955755,42.0
0.18997325,42.0
0.19038895,42.0
0.19080465,42.0
0.19122034,42.0
0.19163604,42.0
0.19205174,42.0
0.19246744,42.0
0.19288312,42.0
0.19329882,42.0
0.19371451,42.0
0.19413021,42.0
0.19454591,42.0
0.19496161,42.0
0.1953773,42.0
0.195793,42.0
0.1962087,42.0
0.1966244,42.0
0.1970401,42.0
0.1974558,42.0
0.19787148,42.0
0.19828717,42.0
0.19870287,42.0
0.19911857,42.0
0.19953427,42.0
0.19994996,42.0
0.20036566,42.0
0.20078136,42.0
0.20119706,42.0
0.20161276,42.0
0.20202845,42.0
0.20244414,42.0
0.20285983,42.0
0.20327553,42.0
0.20369123,42.0
0.20410693,44.0
0.20452262,44.0
0.20493832,44.0
0.20535402,44.0
0.20576972,44.0
0.20618542,44.0
0.20660111,44.0
0.20701681,44.0
0.2074325,44.0
